sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
67,80,1.0,1.0,103,921,2.984253793246705e-09,4.256571767739779e-12,0.0,0,0,0
68,5,0.0,0.0,0,0,70.41123807928159,0.8751095023225468,0.0,0,0,0
68,10,0.0,0.0,0,0,62.28488906896659,0.7668514713102248,0.0,0,0,0
68,20,0.0,0.0,0,0,28.866030843011906,0.07373318788073921,0.0,0,0,0
68,40,1.0,1.0,103,921,0.005197813366902265,5.7486452175326457e-05,0.0,0,0,0
68,80,1.0,1.0,103,921,3.587271817716898e-08,1.0658416526436792e-10,0.0,0,0,0
69,5,0.0,0.0,0,0,84.50253904980856,0.37627351651093965,0.0,0,0,0
69,10,0.0,0.0,0,0,40.096485672806644,0.3355843516209741,0.0,0,0,0
69,20,0.0,0.0,0,0,6.156654842662218,0.010016761400261658,0.0,0,0,0
69,40,1.0,1.0,103,921,0.0015756118169222525,1.9598602773717846e-05,0.0,0,0,0
69,80,1.0,1.0,103,921,2.012206663828894e-09,1.2432886281817471e-11,0.0,0,0,0
70,5,0.0,0.0,0,0,112.69898067134082,0.6310265231699879,0.0,0,0,0
70,10,0.0,0.0,0,0,52.89785003229077,0.5998025614434036,0.0,0,0,0
70,20,0.0,0.0,0,0,5.41299875981767,0.02652654039790569,0.0,0,0,0
70,40,0.99609375,0.9902912621359223,102,918,0.012684895558790085,2.342260397585718e-05,0.0,0,0,0
70,80,1.0,1.0,103,921,4.270015577834991e-09,1.6416742653480019e-12,0.0,0,0,0
