sample,method,spearman,auroc,error_capture_top10,top10_overlap,corrected_prediction_relative_l2,relative_l2_correction_error,iterations_executed
34,poisson_pcg20,0.9996284354659895,1.0,0.3487448167568731,1.0,0.0006969124491889645,0.009705129609626483,20.0
34,amg,0.8866602330841856,0.9596154454318333,0.3147612861890437,0.6116504854368932,0.028996435452986573,0.40380131624266474,
35,raw,0.08374444558686789,0.6810452969018479,0.14300422944261823,0.24271844660194175,,,
35,prediction_magnitude,0.5328050415877045,0.7738633608466947,0.15439916950797467,0.2524271844660194,,,
35,ensemble,0.3279832227666118,0.6556086145283198,0.1225565491510969,0.13592233009708737,,,
35,cg20,0.2120577815428081,0.7649557783329644,0.19257276125403017,0.3883495145631068,0.03258497743616374,0.8609275147704208,20.0
35,diagonal_pcg20,0.49666687155782846,0.7785121701822628,0.19636565502154502,0.33980582524271846,0.02665061997590192,0.7041358880144563,20.0
35,poisson_pcg20,0.9999861866103997,1.0,0.28381816574352414,1.0,9.527896869423556e-05,0.002517365122885727,20.0
35,amg,0.8616776004041198,0.9505708231871225,0.26384877072605983,0.7184466019417476,0.01425707524024269,0.37668610876049474,
36,raw,0.18590019490737428,0.6349050736325016,0.13813494060223946,0.1650485436893204,,,
36,prediction_magnitude,0.2018040890315428,0.5403160347026765,0.10189107741426688,0.05825242718446602,,,
36,ensemble,0.37730339389171014,0.7863866839547559,0.19225472304670435,0.30097087378640774,,,
36,cg20,0.3620527635719905,0.7915520276609426,0.2512719852825569,0.4077669902912621,0.02098064837149878,0.6694935825530963,20.0
36,diagonal_pcg20,0.8498969136685501,0.9751747256570001,0.3334723205520432,0.7669902912621359,0.008322521992065979,0.2655721103411805,20.0
36,poisson_pcg20,0.9999184607681854,1.0,0.3463430218553503,1.0,0.00014596882752188406,0.00465787289068989,20.0
36,amg,0.866219735712753,0.9826486617543194,0.3289266469665115,0.8155339805825242,0.009509562160566932,0.30345062395869665,
37,raw,0.1765330292003433,0.5583420300854917,0.14093230435795637,0.13592233009708737,,,
37,prediction_magnitude,0.7578126341105786,0.8571624342472829,0.22541374534268155,0.1262135922330097,,,
37,ensemble,0.5385601329482869,0.9231628769910292,0.33133826628766827,0.6699029126213593,,,
37,cg20,0.311576291037837,0.7332363513698702,0.23156469982165923,0.3883495145631068,0.24249399523005538,0.850264667677245,20.0
37,diagonal_pcg20,0.5993369684750732,0.9743841118244205,0.3418976349420914,0.7281553398058253,0.18392095910466363,0.6448881054710118,20.0
37,poisson_pcg20,0.999985381946928,0.9999894584822323,0.40671779979536093,0.9902912621359223,0.0005659100127831601,0.001984268882608031,20.0
37,amg,0.9831547949002215,0.998450396888144,0.4052861230290553,0.9320388349514563,0.07917281268012315,0.2776062359757522,
38,raw,0.37007618598455044,0.8143744136280742,0.2551798140410654,0.42718446601941745,,,
38,prediction_magnitude,0.2964123296795651,0.5374171173165513,0.11453585242005408,0.05825242718446602,,,
38,ensemble,0.742976282544167,0.9800765314189938,0.403824400711967,0.7961165048543689,,,
38,cg20,0.40952463387812027,0.8763690796200837,0.31296377007682286,0.6019417475728155,0.05577886130872314,0.8390182327450851,20.0
38,diagonal_pcg20,0.3528813322544882,0.8408968723316783,0.2717697152661392,0.47572815533980584,0.05583586504230052,0.8398756753440161,20.0
38,poisson_pcg20,0.9999901093448249,1.0,0.42642707637611854,1.0,4.4043415922924206e-05,0.0006624952199576287,20.0
38,amg,0.954308414097704,0.9990512634009044,0.4254201613411174,0.941747572815534,0.009896579629968805,0.14886303801362974,
39,raw,0.40449801292825976,0.9045887226842921,0.39338322483282945,0.6601941747572816,,,
39,prediction_magnitude,0.6344137803089908,0.69477035303543,0.12518339518853908,0.019417475728155338,,,
39,ensemble,0.6817318034296544,0.9232577506509387,0.38470850993171046,0.5922330097087378,,,
39,cg20,0.43876628325942346,0.9140444641219443,0.41219425590800357,0.6990291262135923,0.02234504514099937,0.8779555200229388,20.0
39,diagonal_pcg20,0.6730318378513697,0.843932829448784,0.38687545511752036,0.4854368932038835,0.01799860172375114,0.7071801214251188,20.0
39,poisson_pcg20,0.999997943637794,1.0,0.49722482116078054,1.0,8.940405857028008e-06,0.0003512760266937683,20.0
39,amg,0.5271581297832773,0.8403803379610596,0.34128674582409047,0.42718446601941745,0.024702233726741202,0.9705714318516383,
40,raw,0.37684881490952,0.8732698733963716,0.3307633160586549,0.5728155339805825,,,
40,prediction_magnitude,0.13512018543022672,0.4034133434531904,0.05603306645988146,0.0,,,
40,ensemble,0.4423238569308347,0.9054636686590135,0.3559638858991742,0.6116504854368932,,,
40,cg20,0.3999912157570989,0.8291430800206614,0.3285409959398714,0.5048543689320388,0.021185937443426422,0.8889793192166031,20.0
40,diagonal_pcg20,0.5351245887275587,0.765746392165544,0.32541512036897324,0.5048543689320388,0.021175041306386474,0.8885221083655972,20.0
40,poisson_pcg20,0.9999980330448465,1.0,0.4556674178680002,1.0,8.887790174432447e-06,0.0003729389685826016,20.0
40,amg,0.9427777318324868,0.9992620937562591,0.4545581059482772,0.9611650485436893,0.0027545543684426143,0.11558336154546853,
41,raw,0.12739955117659682,0.581912863814132,0.13304749565855367,0.14563106796116504,,,
41,prediction_magnitude,0.5306845786245619,0.9033764481410034,0.2431917340283142,0.47572815533980584,,,
41,ensemble,0.3559890096380802,0.738675774538018,0.2121898510535349,0.34951456310679613,,,
41,cg20,0.36369957442243045,0.6407977820646616,0.21870029170747596,0.2621359223300971,0.021868637365465786,0.8889655926949518,20.0
41,diagonal_pcg20,0.7994478108683212,0.8743661912442153,0.3116784240953052,0.6504854368932039,0.014502234195553684,0.5895194566356461,20.0
41,poisson_pcg20,0.9999958090444173,1.0,0.3524591735337656,1.0,1.8333791745266458e-05,0.0007452732318344642,20.0
41,amg,0.8929778471675845,0.983207362196009,0.3371090514756315,0.8155339805825242,0.010139430057714297,0.4121703744138617,
42,raw,0.2230593975752807,0.6486406712838515,0.16202336402476963,0.2912621359223301,,,
42,prediction_magnitude,0.22810292763393175,0.7039309319755859,0.1433872275902132,0.1650485436893204,,,
42,ensemble,0.37645740200987055,0.7377902870455288,0.1709909971480497,0.32038834951456313,,,
42,cg20,0.31673333452542735,0.7257729567903187,0.1872167427049512,0.3300970873786408,0.02261072510910569,0.8195960336729865,20.0
42,diagonal_pcg20,0.6629073161791001,0.9167009265994118,0.2823390322874378,0.6213592233009708,0.012859731409625586,0.4661409488890968,20.0
42,poisson_pcg20,0.9999927021493455,1.0,0.3221402364672857,1.0,3.556083673336934e-05,0.0012890130944551085,20.0
42,amg,0.9002290049889136,0.9889419478616531,0.31591211425519483,0.8349514563106796,0.00624016292599736,0.22619410739556514,
43,raw,0.2659731175345111,0.8490560070838999,0.2090218668725304,0.4563106796116505,,,
43,prediction_magnitude,0.6629566018167512,0.758725741332237,0.15062597802136543,0.02912621359223301,,,
43,ensemble,0.46143917414705665,0.6844607486585919,0.10203042453658902,0.02912621359223301,,,
43,cg20,0.25771590685573276,0.8111170846378462,0.20648452052075839,0.39805825242718446,0.020073456550342806,0.8911012352852167,20.0
43,diagonal_pcg20,0.4813185193298047,0.6498529458271401,0.1996446660482101,0.22330097087378642,0.016804587177269154,0.7459895287374871,20.0
43,poisson_pcg20,0.9999970495672699,1.0,0.32258928112827007,1.0,1.4683802534810798e-05,0.0006518436196894372,20.0
43,amg,0.8148876376868606,0.9176180386452041,0.267753133210368,0.5242718446601942,0.010913639417154742,0.4844784724391645,
44,raw,0.3329287626958014,0.7958635084279434,0.22786956036385603,0.3592233009708738,,,
44,prediction_magnitude,0.576065665009656,0.6553345350663589,0.1256686473819817,0.019417475728155338,,,
44,ensemble,0.6199028815892997,0.7874513772492964,0.20706094629515,0.30097087378640774,,,
44,cg20,0.32177012552750156,0.8208469055374593,0.22477682060278323,0.5339805825242718,0.03024184705907423,0.905469824060134,20.0
44,diagonal_pcg20,0.5799345428617408,0.9249338519760075,0.24561982225995796,0.5922330097087378,0.025055159486856195,0.7501754376327028,20.0
44,poisson_pcg20,0.999998871235963,0.9999789169644645,0.30388442579837943,0.9902912621359223,2.3669248363955805e-05,0.0007086799331364237,20.0
44,amg,0.9970216275659823,0.9981657759084153,0.30267673876239687,0.9514563106796117,0.0041445685241993935,0.12409234545367992,
45,raw,0.3456042687397181,0.8502366570738855,0.2063650978133134,0.36893203883495146,,,
45,prediction_magnitude,0.09434719440669478,0.5233020250255632,0.060043225776162126,0.009708737864077669,,,
45,ensemble,0.37117342285959515,0.7918155656051358,0.24044734901538825,0.44660194174757284,,,
45,cg20,0.39209761238466484,0.8791309572752285,0.28432956179435176,0.6310679611650486,0.01895154420950458,0.7969059583894511,20.0
45,diagonal_pcg20,0.4163308910306845,0.8091774453685842,0.22728897772521148,0.44660194174757284,0.018762749257032665,0.7889671951480224,20.0
45,poisson_pcg20,0.9999812356948716,1.0,0.3618639804440397,1.0,3.8092081098377804e-05,0.0016017589943687761,20.0
45,amg,0.7731213231349687,0.9891316951814723,0.34296823141410665,0.8446601941747572,0.009835406333839945,0.41357547564316877,
46,raw,0.21570931085043987,0.7874830018025996,0.2123123440869019,0.42718446601941745,,,
46,prediction_magnitude,0.2639653368857735,0.5075319144450418,0.09075507579826869,0.0,,,
46,ensemble,0.13202344923467563,0.7475622740162129,0.1896841061032273,0.3592233009708738,,,
46,cg20,0.22122401607538802,0.7516840074633946,0.20193752713921745,0.30097087378640774,0.01836422525091436,0.9224724393542563,20.0
46,diagonal_pcg20,0.5528679323725055,0.7151049408093777,0.23024168699726733,0.36893203883495146,0.014532520621850792,0.7299981112645769,20.0
46,poisson_pcg20,0.9999996647235534,1.0,0.3279566401035601,1.0,3.1915838027823696e-06,0.00016031975516144338,20.0
46,amg,0.8524929591946212,0.9904704679379737,0.31720165261154765,0.8349514563106796,0.005900731400553889,0.29640575709950967,
47,raw,0.227336865656963,0.7385809008781085,0.21641814001469897,0.3106796116504854,,,
47,prediction_magnitude,0.28240789956011725,0.5917902659624933,0.06429343198654157,0.0,,,
47,ensemble,0.5361336143695015,0.8616742038518705,0.26985929215749666,0.46601941747572817,,,
47,cg20,0.34783234836563903,0.8475274870075794,0.318262984565246,0.5825242718446602,0.030221894334919782,0.7767997558669948,20.0
47,diagonal_pcg20,0.6327285579536513,0.8490349240483644,0.30367964139748055,0.6019417475728155,0.027303847441133716,0.7017965780522154,20.0
47,poisson_pcg20,0.9998236334132033,1.0,0.40151187145617284,1.0,0.00025074201482534693,0.006444875153867316,20.0
47,amg,0.7150152215506759,0.8507426499267364,0.3149166386488679,0.5922330097087378,0.026038377422494707,0.669269933936464,
48,raw,0.3712701948179672,0.6800860187849846,0.18075351438613432,0.24271844660194175,,,
48,prediction_magnitude,0.1491163565732065,0.7355976513498413,0.03304125418786466,0.0,,,
48,ensemble,0.38902510550032177,0.8021778775708126,0.1831752403171216,0.24271844660194175,,,
48,cg20,0.5042505677347829,0.8016929677534972,0.31153439309805586,0.4854368932038835,0.0671287529659803,0.671570933974216,20.0
48,diagonal_pcg20,0.8199738931406909,0.9848940050388455,0.3869629112159726,0.7961165048543689,0.02991809366879029,0.29930724496044064,20.0
48,poisson_pcg20,0.9999660253200771,1.0,0.4045085094252416,1.0,0.0002839337258981681,0.00284053597099958,20.0
48,amg,0.9675124722838137,0.9979760285885961,0.40160610339477504,0.9223300970873787,0.027937365313206033,0.27949159916134386,
49,raw,0.24635451684428863,0.6279265888702655,0.12395694802622752,0.14563106796116504,,,
49,prediction_magnitude,0.02319065830412703,0.5432360351243372,0.09238989292097369,0.019417475728155338,,,
49,ensemble,0.28493840971675843,0.7861020629750272,0.22805114395118933,0.4563106796116505,,,
49,cg20,0.38689902814534,0.7462340427774791,0.22157468536562266,0.36893203883495146,0.03191658878000426,0.7682837167903852,20.0
49,diagonal_pcg20,0.6488398093841642,0.8927822227844365,0.26840491636413294,0.5145631067961165,0.021753552471473026,0.5236430578899647,20.0
49,poisson_pcg20,0.9998752771618623,1.0,0.3311890321854654,1.0,0.00028533475077779545,0.006868467190151695,20.0
49,amg,0.9210196315535368,0.9973119129692293,0.32952156250962894,0.9320388349514563,0.009826231113293782,0.23653321518157758,
50,raw,0.16039444156355054,0.8157026448668079,0.1802452862887975,0.39805825242718446,,,
50,prediction_magnitude,0.7507298744724984,0.8544005565921381,0.23379275822857826,0.44660194174757284,,,
50,ensemble,0.5807052093019096,0.8193500100144419,0.16462435796058142,0.3592233009708738,,,
50,cg20,0.19606117230527143,0.8488030106574744,0.19300720089752044,0.49514563106796117,0.01701818979514878,0.8874586715104738,20.0
50,diagonal_pcg20,0.23838772262356053,0.7171816198096201,0.1580758014549276,0.3106796116504854,0.017553997967994832,0.9153998106669989,20.0
50,poisson_pcg20,0.9999993294471067,0.9999894584822323,0.2889575716932407,0.9902912621359223,3.956446497854222e-06,0.00020631940265990423,20.0
50,amg,0.9561930365317215,0.9841139327240336,0.27789207758720474,0.8155339805825242,0.0058294152654498515,0.3039903297255343,
51,raw,0.40338452632143623,0.7763406175221108,0.1817634424807743,0.3106796116504854,,,
51,prediction_magnitude,0.27014517470138044,0.6089202323350515,0.07523463830095285,0.0,,,
51,ensemble,0.3699692775016093,0.7240336063586436,0.18194392805619714,0.30097087378640774,,,
51,cg20,0.4681383328266933,0.8663335547052065,0.2692893074573062,0.6019417475728155,0.0072068654256596185,0.7201616264490389,20.0
51,diagonal_pcg20,0.7052196284242901,0.9624827382646554,0.3156746322827016,0.6796116504854369,0.004362771678725952,0.43595940293134006,20.0
51,poisson_pcg20,0.999998021868965,1.0,0.3470788942087943,1.0,4.352324826328398e-06,0.0004349154785939842,20.0
51,amg,0.9452664330162361,0.9966477973498624,0.344994872967747,0.941747572815534,0.001525960303035157,0.15248488612230263,
52,raw,0.2385901625420213,0.7005998123609838,0.17800094325989202,0.2621359223300971,,,
52,prediction_magnitude,0.46053064203204336,0.8938258330434415,0.29665494986724417,0.5825242718446602,,,
52,ensemble,0.35010906542808096,0.6879499910397099,0.16095843416637104,0.1650485436893204,,,
52,cg20,0.4627994353944639,0.7582092069616183,0.2465288350265896,0.3883495145631068,0.022605142289730172,0.8234886877574551,20.0
52,diagonal_pcg20,0.451387049835491,0.6839020482169023,0.21697851365113638,0.2912621359223301,0.023612571848575053,0.8601886047404215,20.0
52,poisson_pcg20,0.9999938085616192,1.0,0.3907483778163993,1.0,3.348103301170817e-05,0.0012196893780271221,20.0
52,amg,0.8339957911630068,0.9722758082708748,0.37127456539621184,0.8058252427184466,0.010505464039874636,0.38270631901352037,
53,raw,0.25384474912381083,0.5557171921613274,0.1422216498232079,0.1941747572815534,,,
53,prediction_magnitude,0.21705269651670123,0.800575566870118,0.13222189437443738,0.24271844660194175,,,
53,ensemble,0.2889966070023603,0.7466451619704205,0.19525688636829938,0.3592233009708738,,,
53,cg20,0.34713870610113723,0.6082350336801493,0.18520040120230408,0.22330097087378642,0.03995283575653111,0.8386569147545494,20.0
53,diagonal_pcg20,0.6261858616157642,0.9015211410138831,0.2794830338687398,0.6796116504854369,0.024719276859152355,0.5188866340300097,20.0
53,poisson_pcg20,0.9999705403762248,1.0,0.30072127345699673,1.0,0.00012410775829081166,0.002605167510500449,20.0
53,amg,0.9206874172984765,0.9761761698449343,0.28870193305200337,0.7572815533980582,0.013582945954473213,0.28512197774582576,
54,raw,0.1335790537157571,0.47929118834529794,0.13509497757722316,0.10679611650485436,,,
54,prediction_magnitude,0.3240686802624991,0.7439570749396498,0.05366403396393977,0.0,,,
54,ensemble,0.08855929475717043,0.5527339426330603,0.13328077367790095,0.13592233009708737,,,
54,cg20,0.3149654329983549,0.5729841982648661,0.20843647574020815,0.2815533980582524,0.025803826136792767,0.800470272611735,20.0
54,diagonal_pcg20,0.8002908858450755,0.9785585528604408,0.32600865232372617,0.8737864077669902,0.014750464435835928,0.4575797490461177,20.0
54,poisson_pcg20,0.9999942108933552,1.0,0.3457773803940926,1.0,4.30684153868969e-05,0.0013360416406056983,20.0
54,amg,0.8672629036728416,0.9949400714714904,0.33954077339667244,0.9320388349514563,0.009226152428079672,0.28620797203140247,
55,raw,0.03067217339603748,0.5985052127805361,0.10474891887757237,0.13592233009708737,,,
55,prediction_magnitude,0.7994619707102496,0.9269683649051791,0.280988615761976,0.4854368932038835,,,
55,ensemble,0.422446679869108,0.8401800491234728,0.271081871383648,0.49514563106796117,,,
55,cg20,0.2641612836170517,0.7370418392840201,0.23585168751153932,0.39805825242718446,0.03192760949631152,0.7728129992450768,20.0
55,diagonal_pcg20,0.9517863976110434,0.9952036094156836,0.3750272171743851,0.8640776699029126,0.007095241144418712,0.17174147002201215,20.0
55,poisson_pcg20,0.9999879412238036,1.0,0.3807083018771092,1.0,5.532536887392121e-05,0.001339159584081443,20.0
55,amg,0.9649835267505901,0.9911345835573406,0.3704495458241761,0.8446601941747572,0.009588806696725726,0.2320986312280591,
56,raw,0.30249928474358057,0.8403487134077564,0.25968135581059687,0.5242718446601942,,,
56,prediction_magnitude,0.5857153011229524,0.8894616446876021,0.18281398172387997,0.33980582524271846,,,
56,ensemble,0.5317335133395321,0.8490243825305968,0.2482955465997114,0.5145631067961165,,,
56,cg20,0.33027545195265,0.8150490707652088,0.24970606193927217,0.46601941747572817,0.009183835530300884,0.8830593472828627,20.0
56,diagonal_pcg20,0.4981812482118589,0.6436334503441805,0.17939825629803682,0.0970873786407767,0.008672952060976211,0.833936034755001,20.0
56,poisson_pcg20,0.9999998323617766,1.0,0.33817106575674494,1.0,9.56335910592169e-07,9.195519259947102e-05,20.0
56,amg,0.9338583166440168,0.9801714050789032,0.32476812563130963,0.7766990291262136,0.0028860636561133346,0.2775055672518927,
57,raw,0.29762696919032966,0.7767517367150523,0.17150727871533378,0.3106796116504854,,,
57,prediction_magnitude,0.6501354852120735,0.853472903028578,0.2270290639152,0.5145631067961165,,,
57,ensemble,0.4915158183427508,0.8326428639195471,0.15428849717547272,0.24271844660194175,,,
57,cg20,0.28641937048494387,0.7427658834318965,0.1812145056751316,0.3300970873786408,0.02015914281092856,0.9053215164505691,20.0
57,diagonal_pcg20,0.44315613600600806,0.6927569231417939,0.2063671422044851,0.3592233009708738,0.017758746305465405,0.7975227561168479,20.0
57,poisson_pcg20,0.9999995641406193,1.0,0.3013803474533054,1.0,3.4435879431645255e-06,0.0001546471637200037,20.0
57,amg,0.6084648362062799,0.8861516081085354,0.23522648184010314,0.46601941747572817,0.014155431176654626,0.635702447224756,
58,raw,0.04031482458336313,0.5457238333175211,0.12197283179109869,0.13592233009708737,,,
58,prediction_magnitude,0.614690025749231,0.6846188714251078,0.16275841222527393,0.05825242718446602,,,
58,ensemble,0.4448863636363636,0.6482400936086777,0.14408893349601812,0.1941747572815534,,,
58,cg20,0.07572424182819538,0.576209902701791,0.1749212292460478,0.2815533980582524,0.011289004691240199,0.8671184299825778,20.0
58,diagonal_pcg20,0.8491007550425577,0.9898274353541423,0.2716259158027207,0.8252427184466019,0.003851364637680036,0.29582672248395075,20.0
58,poisson_pcg20,0.9999990835777127,1.0,0.278972481846874,1.0,3.145597030136665e-06,0.00024161608863945938,20.0
58,amg,0.984180372022745,0.9973329960047648,0.2778474564685803,0.9320388349514563,0.001853975956903713,0.14240553219215502,
59,raw,-0.24039059706029609,0.35755774116357275,0.08135557666746372,0.05825242718446602,,,
59,prediction_magnitude,0.6845985511587154,0.8879858322001202,0.22686498744006223,0.46601941747572817,,,
59,ensemble,0.29050053420713823,0.5697057862391027,0.16170986489451725,0.22330097087378642,,,
59,cg20,0.024466441062871037,0.46746360540990695,0.13694154561766592,0.1650485436893204,0.0391626145943604,0.9017803471033979,20.0
59,diagonal_pcg20,0.9512739163865245,0.9944867862074781,0.26640894432270223,0.8737864077669902,0.011659819831393794,0.2684855565346122,20.0
59,poisson_pcg20,0.9999893829125239,1.0,0.2715509582448539,1.0,0.00010419875014055535,0.0023993389114275723,20.0
59,amg,0.988183494564051,0.9971010826138748,0.26962133756032125,0.8932038834951457,0.007412384708668452,0.1706817311530965,
60,raw,0.36215962735140544,0.8057936181651434,0.163074188439469,0.3106796116504854,,,
60,prediction_magnitude,0.5320219963700736,0.6072968385988214,0.12057004442023876,0.02912621359223301,,,
60,ensemble,0.5018229203919605,0.8138473377396878,0.14778713072534172,0.2621359223300971,,,
60,cg20,0.3804266616300693,0.8691903060202608,0.19264501997435118,0.46601941747572817,0.02128647497739848,0.851751760918955,20.0
60,diagonal_pcg20,0.7031283862921107,0.8356999040721883,0.20448157069889852,0.24271844660194175,0.013732009264559248,0.5494692326682826,20.0
60,poisson_pcg20,0.9999936297475143,1.0,0.26410587162835,1.0,3.5727142747018516e-05,0.0014295770802674704,20.0
60,amg,0.9168620918568057,0.9923257750650939,0.2594471673945984,0.883495145631068,0.0064442462856356365,0.25785848184885385,
61,raw,-0.27307330037193334,0.5594383479333355,0.08882364022545158,0.14563106796116504,,,
61,prediction_magnitude,0.8205981331807453,0.7988467579562105,0.20231223383144675,0.1553398058252427,,,
61,ensemble,0.35758685895143405,0.8967036673940314,0.3185916345702274,0.6699029126213593,,,
61,cg20,-0.09800626743437521,0.6931469592991999,0.15358259244628683,0.32038834951456313,0.13093403808979984,0.9059191094880173,20.0
61,diagonal_pcg20,0.8410350319183176,0.9928001433646416,0.3676242448365897,0.8640776699029126,0.04112185696800357,0.2845178884607359,20.0
61,poisson_pcg20,0.9999989047636078,1.0,0.3734235827031398,1.0,4.266358930962855e-05,0.00029518497557093316,20.0
61,amg,0.9944585061869678,0.9984925629592148,0.37181142685258817,0.941747572815534,0.021872645125120077,0.15133457642470619,
62,raw,0.12268614548315568,0.6128733014979497,0.13456778161553815,0.1941747572815534,,,
62,prediction_magnitude,0.4286502329053716,0.7154528108957128,0.1501536324079025,0.1650485436893204,,,
62,ensemble,0.33241003415349396,0.7656198939523312,0.16207491926856024,0.2912621359223301,,,
62,cg20,0.28299073295901583,0.7250034259932745,0.22309662611251904,0.4563106796116505,0.02488157062858361,0.7792336672184965,20.0
62,diagonal_pcg20,0.612243044131321,0.8996869169222985,0.26184848990609705,0.6504854368932039,0.0189508382672139,0.5934967458549995,20.0
62,poisson_pcg20,0.9999688304663471,1.0,0.29721244714912687,1.0,0.00011519684351672279,0.0036077006618870783,20.0
62,amg,0.5940220321328945,0.8640882114206804,0.21967792843870318,0.5631067961165048,0.021755385613186934,0.6813287298528229,
63,raw,0.3084576165867963,0.9221719743208627,0.31307181808945106,0.6407766990291263,,,
63,prediction_magnitude,0.35201289920248907,0.5500774801555928,0.1606864167662357,0.14563106796116504,,,
63,ensemble,0.37395430629068016,0.9412626629982185,0.2934015251900703,0.5825242718446602,,,
63,cg20,0.2959496370073671,0.8564666940746128,0.2949923211386601,0.5533980582524272,0.017157966586488542,0.8521344851968555,20.0
63,diagonal_pcg20,0.5560571042843859,0.7049429176812878,0.24392055860435674,0.36893203883495146,0.01592421337809566,0.7908612772211663,20.0
63,poisson_pcg20,0.9999994188541591,1.0,0.3909857802025985,1.0,3.0579815123139172e-06,0.00015187181351601015,20.0
63,amg,0.7955926905264287,0.9609120521172638,0.36291746078279435,0.6990291262135923,0.00851682578122963,0.42298024745627477,
64,raw,-0.15120554234318,0.3949274216501692,0.09311743699000646,0.07766990291262135,,,
64,prediction_magnitude,0.5777095477791288,0.9110612145936772,0.2404466290028504,0.7184466019417476,,,
64,ensemble,0.34999522789857657,0.6604050051126361,0.12952295605626993,0.1941747572815534,,,
64,cg20,0.0267367655210643,0.4223459093640302,0.14221088088360545,0.1262135922330097,0.02242100503864591,0.8604827986137684,20.0
64,diagonal_pcg20,0.9584700218153206,0.9965634652077207,0.2613844148181038,0.912621359223301,0.0037020609468974533,0.14207925821051623,20.0
64,poisson_pcg20,0.9999980553966096,1.0,0.26338906891148295,1.0,1.9572804003319798e-05,0.0007511733366307894,20.0
64,amg,0.9920906498104569,0.9986928517968017,0.2623767005172752,0.9320388349514563,0.0035838539251376424,0.13754265921665493,
65,raw,0.2728729391674415,0.8018721735555485,0.23450504815743559,0.34951456310679613,,,
65,prediction_magnitude,0.41569794497889984,0.6359592254092744,0.10013318206788667,0.009708737864077669,,,
65,ensemble,0.2891544551534224,0.7719026385418972,0.19728719173711715,0.39805825242718446,,,
65,cg20,0.36310387758386375,0.8252532599643697,0.3146497319718705,0.42718446601941745,0.026697388925987057,0.7063297500769503,20.0
65,diagonal_pcg20,0.7183906395286459,0.7649241537796612,0.30491211752285907,0.4854368932038835,0.02265393434886221,0.599352537105832,20.0
65,poisson_pcg20,0.9999614320327588,1.0,0.4057045515046149,1.0,0.00012652967645451378,0.003347581105972514,20.0
65,amg,0.6688971528324154,0.7776266826897736,0.1650048721961484,0.23300970873786409,0.05188332780112734,1.3726712398926426,
66,raw,0.18716369537229094,0.7090541096107017,0.15789547585330396,0.27184466019417475,,,
66,prediction_magnitude,0.7311125590086546,0.8085554958202882,0.16965458102165162,0.33980582524271846,,,
66,ensemble,0.5071469650776053,0.6630298430368005,0.11960326912661234,0.11650485436893204,,,
66,cg20,0.19391741470567195,0.7866502218989491,0.17178633144656416,0.4174757281553398,0.012279185731570321,0.903371466450437,20.0
66,diagonal_pcg20,0.8198225493526928,0.9545871414566269,0.2124583716269515,0.6990291262135923,0.006263466312979468,0.46079901973235904,20.0
66,poisson_pcg20,0.9999997653064873,1.0,0.2379708329702593,1.0,1.2889661495396193e-06,9.482837593382245e-05,20.0
66,amg,0.9869783657284885,0.9942864973698913,0.23565010560677319,0.8640776699029126,0.0012679655976101465,0.09328337940005228,
67,raw,0.25913578025534656,0.686358221856783,0.1544750831926768,0.1941747572815534,,,
67,prediction_magnitude,0.6476566635076174,0.8309878456300138,0.23247744885023783,0.4077669902912621,,,
67,ensemble,0.510335153511909,0.7414481937109305,0.12310002586660608,0.1262135922330097,,,
67,cg20,0.39308895778198977,0.7334471817252248,0.23527357817157435,0.3883495145631068,0.025088764899241545,0.7935628077875871,20.0
67,diagonal_pcg20,0.5698700468492954,0.8434057535603976,0.2722890884994217,0.5436893203883495,0.020836043506439896,0.6590483530998621,20.0
67,poisson_pcg20,0.9999900311136541,1.0,0.3510406739111687,1.0,5.240446621400593e-05,0.001657564073656471,20.0
67,amg,0.8043978099742507,0.9514879352329149,0.3174111280757184,0.6796116504854369,0.01428616915964803,0.4518744767384485,
68,raw,0.13745772164008294,0.6138747456858838,0.14182934943833156,0.20388349514563106,,,
68,prediction_magnitude,0.1388476772047779,0.6075814595785501,0.10089955424948592,0.10679611650485436,,,
68,ensemble,0.15099393820184534,0.6282322928855296,0.1497474838563664,0.1941747572815534,,,
68,cg20,0.2975390708819111,0.7687191001760434,0.22540437133341965,0.39805825242718446,0.028280820893147724,0.7802571845872414,20.0
68,diagonal_pcg20,0.8036398728631714,0.8862148572151418,0.2786727365309761,0.5339805825242718,0.01694120134158903,0.4674013569923148,20.0
68,poisson_pcg20,0.9998592174200701,0.9999578339289291,0.3288450853270776,0.9805825242718447,0.00029671887042258407,0.008186361751116183,20.0
68,amg,0.9615229150275372,0.9945289522785491,0.3234135817011309,0.8155339805825242,0.006194812888305328,0.17091255170902808,
69,raw,0.16884792307417207,0.672200963494724,0.1768942779089837,0.2912621359223301,,,
69,prediction_magnitude,0.5863345455439525,0.8924765187691723,0.3507264620838161,0.6310679611650486,,,
69,ensemble,0.5501479686717688,0.9365927706271149,0.370907157889354,0.6796116504854369,,,
69,cg20,0.31444081476646873,0.7358717308118022,0.23552955427893696,0.39805825242718446,0.07945778634142989,0.8791172224428504,20.0
69,diagonal_pcg20,0.6905279709963522,0.8567196905010384,0.3483969881260016,0.5922330097087378,0.05964252953775077,0.6598821502702029,20.0
69,poisson_pcg20,0.9999134316214863,1.0,0.4137791480480972,1.0,0.00034030686105520074,0.0037651391543122286,20.0
69,amg,0.8885207379658108,0.9706524145346447,0.37563124563563116,0.6893203883495146,0.04721969504928327,0.5224364919751086,
