sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
117,80,1.0,1.0,103,921,2.764497855021733e-13,1.680276195819803e-13,3.387596630958619e-14,0,0,0
118,5,0.0,0.0,0,0,1.6157990979690902,0.05975093642600181,0.0,0,0,0
118,10,0.958984375,0.8058252427184466,83,899,0.046507410211694,0.001201916390147968,0.0,0,0,0
118,20,1.0,1.0,103,921,2.3212109221857982e-05,2.8712731629115917e-07,0.0,0,0,0
118,40,1.0,1.0,103,921,2.504076084686533e-13,7.360148823003228e-14,0.0,0,0,0
118,80,1.0,1.0,103,921,8.890618131045898e-14,7.206409162754544e-14,3.3534530400479295e-14,0,0,0
119,5,0.0,0.0,0,0,1.4363116675364276,0.0423291948646714,0.0,0,0,0
119,10,0.9892578125,0.9223300970873787,95,918,0.013115486003407137,0.00021576074813786598,0.0,0,0,0
119,20,1.0,1.0,103,921,4.28670187527912e-06,4.0104037195195316e-08,0.0,0,0,0
119,40,1.0,1.0,103,921,1.2126741923825575e-13,1.4678359188479303e-13,1.112065000337334e-13,0,0,0
119,80,1.0,1.0,103,921,1.2126741923825575e-13,1.4678359188479303e-13,1.112065000337334e-13,0,0,0
120,5,0.0,0.0,0,0,1.962671814248086,0.07737128951591078,0.0,0,0,0
120,10,0.9697265625,0.8446601941747572,87,906,0.06079891071456083,0.0012189474864560314,0.0,0,0,0
120,20,1.0,1.0,103,921,2.6538066112321532e-05,2.3107281816494828e-07,0.0,0,0,0
120,40,1.0,1.0,103,921,4.2939910155520013e-13,1.5213307043083687e-13,2.5608507463262525e-14,0,0,0
120,80,1.0,1.0,103,921,1.892196156638029e-13,1.51661470073153e-13,7.792631325500993e-14,0,0,0
121,5,0.0,0.0,0,0,3.5228952562958984,0.0720095393951573,0.0,0,0,0
121,10,0.9541015625,0.8058252427184466,83,894,0.06868117140422506,0.00180121766723576,0.0,0,0,0
121,20,1.0,1.0,103,921,4.486149332131904e-05,1.047923392052153e-06,0.0,0,0,0
121,40,1.0,1.0,103,921,7.527501110637092e-13,3.3798174358848227e-13,2.4105588625130133e-14,0,0,0
121,80,1.0,1.0,103,921,2.540898517058723e-13,3.415250905937411e-13,1.3822805584139256e-13,0,0,0
122,5,0.0,0.0,0,0,1.7794285912501546,0.05126172354522415,0.0,0,0,0
122,10,0.9736328125,0.8932038834951457,92,905,0.04130410227445263,0.0006563815351331582,0.0,0,0,0
122,20,1.0,1.0,103,921,1.1128946747136706e-05,1.5726072300225572e-07,0.0,0,0,0
122,40,1.0,1.0,103,921,2.8022678120926824e-13,2.2028986601362235e-13,9.818457874956689e-14,0,0,0
122,80,1.0,1.0,103,921,1.2394151590941742e-13,2.2088284524583185e-13,1.3872504930023067e-13,0,0,0
123,5,0.0,0.0,0,0,2.6139192575487837,0.06449671002707066,0.0,0,0,0
123,10,0.95703125,0.7864077669902912,81,899,0.0742707567800582,0.0013044983413457404,0.0,0,0,0
123,20,1.0,1.0,103,921,3.6805614908466055e-05,1.0923227929224877e-06,0.0,0,0,0
123,40,1.0,1.0,103,921,1.833068241781175e-12,3.7427141329611503e-13,0.0,0,0,0
123,80,1.0,1.0,103,921,2.678924226033542e-13,3.5943755930879636e-13,1.2602762104867074e-13,0,0,0
124,5,0.0,0.0,0,0,2.9102076036040647,0.05388019154210322,0.0,0,0,0
124,10,0.9794921875,0.8737864077669902,90,913,0.05350564356903161,0.0004259851971462935,0.0,0,0,0
124,20,1.0,1.0,103,921,5.868145251383355e-06,9.542833635218085e-08,0.0,0,0,0
124,40,1.0,1.0,103,921,1.6612840888673176e-13,2.8202344476954596e-13,1.1031519268047582e-13,0,0,0
124,80,1.0,1.0,103,921,1.6612840888673176e-13,2.8202344476954596e-13,1.1031519268047582e-13,0,0,0
